true,pred,norm_entropy,agreement,pred_std,is_uncertain
1,1,0.08845155727292463,1.0,0.016795488074421883,False
1,1,0.11350964470632285,1.0,0.020344821736216545,False
1,1,0.0014686296263089335,1.0,0.0002457556838635355,False
1,1,0.11866397688158785,1.0,0.028676314279437065,False
1,1,0.03533986949113766,1.0,0.00893429946154356,False
1,1,0.18965177675452574,1.0,0.04369700700044632,False
1,1,0.01799006605754206,1.0,0.0039476328529417515,False
1,1,0.00021464747477899495,1.0,3.486694549792446e-05,False
1,1,0.14159204176801138,1.0,0.03228084370493889,False
0,0,0.2350833186891547,1.0,0.07075706869363785,False
1,1,0.014649534363958364,1.0,0.001628541387617588,False
0,0,0.4379199851672711,0.8333333333333334,0.10874515026807785,True
2,2,0.09033027766849429,1.0,0.02995719015598297,False
1,1,0.1117279547998428,1.0,0.04843471199274063,False
1,1,0.3662787552861243,1.0,0.08356915414333344,False
2,2,0.12315721370892499,1.0,0.05019446834921837,False
1,1,0.0988869026573911,1.0,0.01437570434063673,False
1,1,0.09417953406725604,1.0,0.014304113574326038,False
1,1,0.23150244873042228,1.0,0.06477589905261993,False
1,1,0.0516772622691574,1.0,0.009798829443752766,False
1,1,0.0009135926361614158,1.0,0.0002821506932377815,False
4,4,0.023935865617413177,1.0,0.0018465921748429537,False
1,1,0.07034581044169211,1.0,0.004885462112724781,False
1,1,0.0478254864930055,1.0,0.011396901682019234,False
1,1,0.32312499087337204,1.0,0.09208657592535019,False
1,1,0.0736502763673025,1.0,0.02477305568754673,False
1,1,0.0015606466070387118,1.0,0.0001428362011210993,False
1,1,0.03697370104400818,1.0,0.004056675359606743,False
0,0,0.3171496709492487,1.0,0.05658729746937752,False
1,1,0.08347510539369485,1.0,0.019597776234149933,False
1,1,0.00039190721439742585,1.0,9.606105595594272e-05,False
1,1,0.0075640314572222095,1.0,0.0011225428897887468,False
1,1,0.019881888747076852,1.0,0.002364726271480322,False
1,1,0.050368694589645345,1.0,0.011299125850200653,False
1,1,0.011167778741039854,1.0,0.0035986921284347773,False
1,1,0.009632204820805344,1.0,0.002763566793873906,False
1,1,0.08383455698850707,1.0,0.03066413849592209,False
4,4,0.003200375053682773,1.0,0.00046148159890435636,False
4,1,0.27605876355432546,1.0,0.06970373541116714,False
3,4,0.10602263708665857,1.0,0.015139535069465637,False
1,1,0.06174773059108851,1.0,0.011129653081297874,False
1,1,0.027764004043537672,1.0,0.002644776366651058,False
1,1,0.040981613128051514,1.0,0.012262588366866112,False
1,1,0.07212226249365891,1.0,0.020079992711544037,False
4,4,0.30994357773742615,1.0,0.15147434175014496,True
1,1,0.2569660487160847,1.0,0.04136129468679428,False
1,1,0.01494373867897515,1.0,0.003353097941726446,False
1,1,0.00041810842217899553,1.0,5.3016610763734207e-05,False
1,1,0.10836942563905187,1.0,0.058138035237789154,False
1,1,0.13286690948589253,1.0,0.012726439163088799,False
1,1,0.08359852425508361,1.0,0.014244645833969116,False
1,1,0.0419754156162777,1.0,0.02091147191822529,False
1,1,0.04402839039543809,1.0,0.008419510908424854,False
4,4,0.501673802550408,0.5,0.2985725402832031,True
4,0,0.4112239272038614,1.0,0.09698870778083801,False
1,1,0.02651523328863128,1.0,0.004116871859878302,False
4,4,0.03608436465412942,1.0,0.012880189344286919,False
0,0,0.4059735140920794,0.6666666666666666,0.11512557417154312,True
1,1,0.1638669523227793,1.0,0.02826196886599064,False
1,1,0.021264016120235395,1.0,0.0025657175574451685,False
1,1,0.07609344450581225,1.0,0.016365034505724907,False
4,0,0.4323661440624588,1.0,0.12204841524362564,True
3,3,0.10988415343436142,1.0,0.059730250388383865,False
0,0,0.03548913302940097,1.0,0.007250422611832619,False
1,1,0.1767755069323863,1.0,0.06708886474370956,False
2,2,0.03397442437829651,1.0,0.008475572802126408,False
1,1,0.16132441810215872,1.0,0.05226003751158714,False
1,1,0.013592402845286993,1.0,0.002421180484816432,False
6,6,0.21627559214559927,1.0,0.048334505409002304,False
4,4,0.1311584959388236,1.0,0.046329233795404434,False
1,1,0.01197669223974655,1.0,0.0023369770497083664,False
1,1,0.09263631969476922,1.0,0.024709343910217285,False
1,1,0.04364556372620823,1.0,0.007082196418195963,False
1,1,0.15071540414677734,1.0,0.033592935651540756,False
1,1,0.05637815628913025,1.0,0.01121466513723135,False
0,0,0.2601568822979495,1.0,0.05459218472242355,False
3,4,0.4380733838538343,0.8333333333333334,0.18467536568641663,True
1,1,0.05080999149006798,1.0,0.00750051811337471,False
1,1,0.23220569961796328,1.0,0.06078222393989563,False
0,1,0.3559657566875614,0.8333333333333334,0.09816037118434906,False
0,1,0.04746696530656076,1.0,0.007803596556186676,False
1,1,8.241897368113443e-05,1.0,6.847965778433718e-06,False
1,1,0.011421324593281705,1.0,0.0011745622614398599,False
0,0,0.23394685741342203,1.0,0.034355126321315765,False
3,4,0.31116105728910926,1.0,0.12611129879951477,True
1,1,0.04435869302357684,1.0,0.008524388074874878,False
1,1,0.020389415025016146,1.0,0.004180560354143381,False
5,0,0.7460776076693226,0.5,0.19934669137001038,True
1,1,0.1274289673987088,1.0,0.019040873274207115,False
1,1,0.21014249334078755,1.0,0.06282225996255875,False
4,4,0.13608215575809096,1.0,0.07011928409337997,False
1,1,0.04400194459052365,1.0,0.009183384478092194,False
1,1,0.006201177512540295,1.0,0.0017536678351461887,False
1,1,0.11133499318843709,1.0,0.03638029098510742,False
1,1,0.27519173016337917,1.0,0.05355825275182724,False
1,1,0.025680658897418926,1.0,0.00440260348841548,False
1,1,0.00264831815818607,1.0,0.00032342466874979436,False
2,2,0.03497520301485831,1.0,0.009400010108947754,False
1,1,0.01588405034375306,1.0,0.0035146113950759172,False
1,1,0.0912766905914351,1.0,0.014973384328186512,False
1,1,0.0008426490579664257,1.0,0.00012101126048946753,False
4,4,0.39220573692720373,0.5,0.31065088510513306,True
1,1,0.023697782539624342,1.0,0.002844766015186906,False
1,1,0.12494864418695599,1.0,0.022864585742354393,False
1,1,0.1028974834436243,1.0,0.04069718345999718,False
3,2,0.32936826840733074,1.0,0.05395830422639847,False
0,0,0.16166930478573674,1.0,0.04009198769927025,False
1,1,0.009067017154338426,1.0,0.000939335091970861,False
1,1,0.009064421200127916,1.0,0.002065630629658699,False
1,3,0.5661623898403498,0.6666666666666666,0.25588518381118774,True
1,1,0.014415960703679011,1.0,0.003776818746700883,False
0,1,0.5142525561100497,0.5,0.13359969854354858,True
3,1,0.5324437779881781,1.0,0.2081734538078308,True
2,2,0.0097589116994187,1.0,0.0019156610360369086,False
4,4,0.35198314941380904,1.0,0.13682471215724945,True
4,0,0.6588071100123135,0.3333333333333333,0.20351560413837433,True
1,1,0.42108083426030635,1.0,0.08801382780075073,False
1,1,0.0850041300813673,1.0,0.01565435528755188,False
1,1,0.047827511949904256,1.0,0.005275778006762266,False
1,1,0.23845377086087707,1.0,0.11012778431177139,True
1,1,0.09506672247732345,1.0,0.015655960887670517,False
4,3,0.6118158360850442,0.5,0.13220693171024323,True
1,1,0.028346162090608622,1.0,0.008138420060276985,False
1,1,0.0015621537345845997,1.0,0.00019349648209754378,False
4,4,0.2374582721960797,1.0,0.03418044000864029,False
1,1,0.09824289925576962,1.0,0.041265055537223816,False
1,1,0.004294527157556424,1.0,0.00035934767220169306,False
1,1,0.3740121258522798,0.3333333333333333,0.22846238315105438,True
1,1,0.13313287609839822,1.0,0.04806208610534668,False
1,1,0.004839720137619862,1.0,0.0009594348957762122,False
1,1,0.09931064815058516,1.0,0.006683203391730785,False
1,1,0.06751663386706615,1.0,0.01798359863460064,False
3,3,0.5790493497866128,0.6666666666666666,0.1582358181476593,True
1,1,0.0675096500610485,1.0,0.019333774223923683,False
4,4,0.26147694415819894,1.0,0.06741251051425934,False
6,6,0.3602124927301307,1.0,0.06944383680820465,False
1,1,0.3345918796319836,0.8333333333333334,0.1327512115240097,True
1,1,0.25417735064870584,1.0,0.04794636741280556,False
0,0,0.20595614577876134,1.0,0.07768817991018295,False
4,4,0.31509214367811733,1.0,0.15041489899158478,True
1,0,0.3562555233758378,0.5,0.1322331577539444,True
1,1,0.004856594318593304,1.0,0.0005537825636565685,False
4,4,0.18960878652757054,1.0,0.09058186411857605,False
4,4,0.00826691669044595,1.0,0.0006607347168028355,False
1,1,0.12183568923140649,1.0,0.01712145283818245,False
1,1,0.31726919205048065,1.0,0.06629621982574463,False
1,1,0.013042934485621327,1.0,0.002865310525521636,False
4,1,0.22160039198068776,1.0,0.08738745748996735,False
1,1,0.16469252702317783,1.0,0.048138465732336044,False
1,1,0.0808570051667341,1.0,0.030295317992568016,False
4,4,0.07274768835865887,1.0,0.020718248561024666,False
4,1,0.5293614690761403,0.8333333333333334,0.19247375428676605,True
1,1,0.20352680741401022,1.0,0.06544626504182816,False
1,1,0.040877101083611866,1.0,0.0032385133672505617,False
0,1,0.3605021368954945,0.5,0.17376311123371124,True
1,1,0.0072768042477512965,1.0,0.0004885950474999845,False
1,4,0.3852049921168828,0.8333333333333334,0.16721367835998535,True
1,1,0.013409942298183456,1.0,0.0011704254429787397,False
1,1,0.016184041951969236,1.0,0.0030896784737706184,False
1,1,0.0013441496973529332,1.0,0.00015997100854292512,False
1,1,0.004384605907171893,1.0,0.0006629847339354455,False
1,1,0.0010418565967308235,1.0,0.0001381578331347555,False
4,4,0.13999838624394748,1.0,0.1264730542898178,True
0,1,0.23823200438908837,1.0,0.1348668336868286,True
1,1,0.00600031746992259,1.0,0.0006723236874677241,False
4,2,0.10888462682881266,1.0,0.042904384434223175,False
1,1,0.1719675240579684,1.0,0.014977090992033482,False
1,1,0.29811739053764313,1.0,0.08123258501291275,False
6,6,0.00952727064664341,1.0,0.0009382457355968654,False
1,1,0.016141497784992714,1.0,0.004148626234382391,False
1,1,0.03900992847255386,1.0,0.009478551335632801,False
1,1,0.058304595530312864,1.0,0.00932200439274311,False
1,1,0.17550250918593568,1.0,0.031987715512514114,False
2,2,0.017827794031918563,1.0,0.0047637298703193665,False
1,1,0.03408253936213452,1.0,0.00791008397936821,False
1,4,0.29986260690458144,1.0,0.05268603935837746,False
1,1,0.3492439352877526,1.0,0.06922683864831924,False
2,2,0.02868348106991368,1.0,0.007893197238445282,False
5,5,0.014942645544864382,1.0,0.002141128061339259,False
1,1,0.011089247297330906,1.0,0.0014592449879273772,False
1,1,0.035588112398568954,1.0,0.005056965630501509,False
1,1,0.05092586753465039,1.0,0.014925903640687466,False
4,4,0.07980095721007094,1.0,0.01616777665913105,False
1,2,0.5897264252199381,0.6666666666666666,0.18445445597171783,True
2,2,0.35981640678445387,0.6666666666666666,0.22502432763576508,True
1,1,0.16714843754459696,1.0,0.050064701586961746,False
4,4,0.039138470323225316,1.0,0.007578388322144747,False
4,4,0.0686042008429932,1.0,0.016569100320339203,False
1,1,0.3495863868284429,1.0,0.08089102059602737,False
1,1,0.008374700479535865,1.0,0.0010430930415168405,False
1,1,0.011258334659967248,1.0,0.0032505320850759745,False
3,3,0.06205440544130239,1.0,0.015220608562231064,False
1,1,0.008383351745817056,1.0,0.0018616497982293367,False
1,1,0.12491211704363996,1.0,0.029845595359802246,False
3,3,0.014346080526251255,1.0,0.0032724326010793447,False
1,1,0.1723880839554351,1.0,0.0483618825674057,False
0,0,0.36530399362428284,0.8333333333333334,0.162755087018013,True
2,2,0.2517759628233894,1.0,0.026316091418266296,False
1,1,0.007817890795822445,1.0,0.0007974093314260244,False
1,1,0.01423113776166709,1.0,0.0021186918020248413,False
1,1,0.0022505240708099545,1.0,0.0007439881446771324,False
0,0,0.28982779657905516,1.0,0.11117049306631088,True
1,1,0.002489166398690047,1.0,0.00014669494703412056,False
1,1,0.005126888957265243,1.0,0.0005489663453772664,False
1,1,0.012102258123736408,1.0,0.003073535393923521,False
1,1,0.09303049121993676,1.0,0.021593300625681877,False
5,2,0.5177802358093537,1.0,0.09743094444274902,False
4,4,0.06100059735663504,1.0,0.02153903618454933,False
4,4,0.28340281756572483,0.8333333333333334,0.18210406601428986,True
4,4,0.08348718155826705,1.0,0.02591835893690586,False
1,1,0.1755735877906022,1.0,0.05042192339897156,False
1,1,0.03691678149342788,1.0,0.00884129200130701,False
0,1,0.1868377317596047,1.0,0.051866620779037476,False
1,1,0.0332948893320238,1.0,0.006084928754717112,False
1,1,0.28303377855300244,1.0,0.04911237582564354,False
1,1,0.02035612708120173,1.0,0.005237896461039782,False
1,1,0.15944764275782644,1.0,0.0572572760283947,False
2,2,0.017684484341438947,1.0,0.002254178049042821,False
1,1,0.01254974721729613,1.0,0.004041731357574463,False
1,1,0.06864623385969375,1.0,0.018290594220161438,False
1,1,0.02935853254335379,1.0,0.0038727105129510164,False
4,2,0.7347258598178179,0.3333333333333333,0.0985352098941803,False
3,3,0.1955898497132216,1.0,0.07101526856422424,False
1,1,0.04130015355658158,1.0,0.007417433429509401,False
1,1,0.012862952155866983,1.0,0.0014456015778705478,False
1,1,0.49841852191652064,0.8333333333333334,0.18772578239440918,True
1,1,0.02200271250350471,1.0,0.002691154833883047,False
0,0,0.30253112531007315,1.0,0.046589966863393784,False
1,1,0.00537960921566249,1.0,0.0008757920004427433,False
1,1,0.046365051663337584,1.0,0.007483614142984152,False
0,0,0.20937439720175804,1.0,0.08849261701107025,False
0,1,0.35490375871195556,0.6666666666666666,0.15048782527446747,True
3,3,0.26515223333644633,1.0,0.07010656595230103,False
4,4,0.06615115429465583,1.0,0.027867618948221207,False
1,1,0.00410329377846936,1.0,0.0008322957437485456,False
1,1,0.013797511944224924,1.0,0.00135699356906116,False
4,4,0.06854496867243776,1.0,0.014357875101268291,False
0,0,0.09905427661367168,1.0,0.021843165159225464,False
1,1,0.11718076810554219,1.0,0.027859818190336227,False
1,1,0.001472723973521758,1.0,0.0004595375794451684,False
1,1,0.5718267466123187,0.3333333333333333,0.14547409117221832,True
1,1,0.02843351518402408,1.0,0.004746290855109692,False
0,1,0.4198964358950227,1.0,0.09684216231107712,False
1,1,0.007962458260576623,1.0,0.0023482288233935833,False
4,4,0.05444044493998932,1.0,0.013579270802438259,False
0,0,0.16219857313739933,1.0,0.024692222476005554,False
1,1,0.002729673132843561,1.0,0.0005598101997748017,False
1,1,0.006413958173063821,1.0,0.0009738400112837553,False
1,1,0.05041293301877253,1.0,0.011276457458734512,False
2,2,0.03504202394831233,1.0,0.008174278773367405,False
1,1,0.18650076311925284,1.0,0.04922240972518921,False
3,4,0.5349206399276503,0.6666666666666666,0.10381526499986649,True
1,1,0.02236423741572842,1.0,0.002652264665812254,False
1,1,0.007402651551556011,1.0,0.0010065463138744235,False
3,3,0.06148953269700924,1.0,0.008591979742050171,False
4,0,0.36013052490160763,1.0,0.06240754574537277,False
4,4,0.35914942267903965,0.6666666666666666,0.1408347487449646,True
6,6,0.0005927277421793075,1.0,8.19631532067433e-05,False
2,2,0.07738884862990286,1.0,0.02401626482605934,False
4,4,0.18634378063749632,1.0,0.15192650258541107,True
1,1,0.17551082542862775,1.0,0.03978288918733597,False
4,4,0.44767758740306146,0.6666666666666666,0.21480245888233185,True
1,1,0.0020269453607067046,1.0,0.0004779795999638736,False
4,4,0.7217190112015853,0.5,0.22614431381225586,True
1,1,0.000406494141467471,1.0,6.782545824535191e-05,False
2,2,0.521680446424389,0.5,0.1872258335351944,True
1,1,0.13727531451162484,1.0,0.04408920183777809,False
1,1,0.38312724856517405,0.8333333333333334,0.1313367784023285,True
1,1,0.1371768214052662,1.0,0.052021536976099014,False
0,0,0.2637759028285897,1.0,0.06686688214540482,False
1,1,0.01770032042789126,1.0,0.006077724043279886,False
1,1,0.010939717654616815,1.0,0.0018781957915052772,False
1,1,0.0027026171063918017,1.0,0.00024488731287419796,False
1,1,0.05397629368752755,1.0,0.01689906418323517,False
5,5,0.004802592823474194,1.0,0.0015948552172631025,False
4,4,0.04441978218202623,1.0,0.005629854276776314,False
1,1,0.010972772039129107,1.0,0.0008260655449703336,False
1,0,0.3532633606967384,0.3333333333333333,0.12945345044136047,True
1,1,0.0016692157871425373,1.0,0.00018166359222959727,False
1,1,0.08921898719361691,1.0,0.010483065620064735,False
5,3,0.616803498810776,0.8333333333333334,0.156502366065979,True
1,1,0.5783887675033814,0.6666666666666666,0.07117786258459091,False
3,0,0.4540616131328584,1.0,0.14686161279678345,True
1,1,0.009510361527495674,1.0,0.0008936660015024245,False
1,1,0.03423417295298825,1.0,0.005599899683147669,False
1,1,0.021586793161352372,1.0,0.003506104927510023,False
1,1,0.002019599489910242,1.0,0.00018484859901946038,False
4,4,0.03445999033857448,1.0,0.015377984382212162,False
1,1,0.012981253771234583,1.0,0.002314194804057479,False
0,4,0.5555037541053693,0.8333333333333334,0.13339371979236603,True
0,0,0.07409051650760404,1.0,0.014171491377055645,False
1,1,0.031129767799432963,1.0,0.004106764681637287,False
0,1,0.21054311263423015,1.0,0.02349192276597023,False
1,1,0.07262575508758527,1.0,0.029323149472475052,False
6,6,0.5657636390213243,0.8333333333333334,0.11916358768939972,True
0,0,0.15208626706965958,1.0,0.04476368799805641,False
1,1,0.1758585607699235,1.0,0.028073804453015327,False
1,1,0.0017185983838292958,1.0,0.00015122871263884008,False
0,1,0.37202529430171316,0.6666666666666666,0.1642320305109024,True
4,4,0.053066829080414796,1.0,0.013797997497022152,False
1,1,0.012581702724436126,1.0,0.0010267030447721481,False
1,1,0.0020850001626489738,1.0,0.00019282371795270592,False
1,1,0.010968246349045297,1.0,0.0015641419449821115,False
4,4,0.018015868617165403,1.0,0.002276411047205329,False
1,1,0.20249001852766987,1.0,0.0497143380343914,False
4,4,0.5518875516017187,0.8333333333333334,0.1685323566198349,True
0,0,0.2523401348897762,1.0,0.09818731993436813,False
1,1,0.011156031856795244,1.0,0.0018880709540098906,False
1,1,0.00035167826981142767,1.0,4.175207868684083e-05,False
1,1,0.0121727892041373,1.0,0.0013002360938116908,False
1,1,0.32728354104960433,0.8333333333333334,0.14598813652992249,True
1,1,0.31178252413249613,1.0,0.1525992453098297,True
1,1,0.38471324640720106,1.0,0.12808457016944885,True
1,1,0.025178092883019032,1.0,0.004062369931489229,False
1,1,0.13726845322851977,1.0,0.016346817836165428,False
1,1,0.2747153304484994,1.0,0.0720720887184143,False
3,3,0.025013642246856038,1.0,0.002806435339152813,False
1,1,0.2350495789421001,1.0,0.06735720485448837,False
1,1,0.011825856005034913,1.0,0.003141747321933508,False
1,1,0.031587186034963785,1.0,0.0052888705395162106,False
1,1,0.094007083067785,1.0,0.02937578223645687,False
5,5,0.004277756355290479,1.0,0.00043286208529025316,False
1,1,0.059095603453996774,1.0,0.017572665587067604,False
1,1,0.33942935989760764,0.8333333333333334,0.11194933950901031,True
1,1,0.014189325860535345,1.0,0.004068548325449228,False
1,1,0.16737694277657816,1.0,0.034112803637981415,False
3,3,0.2989737338044659,1.0,0.052521996200084686,False
0,0,0.38204172619035087,0.8333333333333334,0.13705158233642578,True
4,4,0.13484625182342708,1.0,0.08255960792303085,False
1,1,0.058446699135871666,1.0,0.012789417989552021,False
1,1,0.3668012236161381,1.0,0.07048700749874115,False
5,5,0.06787993727594294,1.0,0.02255963906645775,False
1,1,0.008326643738703027,1.0,0.0012354585342109203,False
1,1,0.23249146899621642,1.0,0.03543510288000107,False
1,1,0.04030296254405406,1.0,0.008898724801838398,False
4,4,0.022806805491369177,1.0,0.003513982519507408,False
1,1,0.018933771989882827,1.0,0.00712735066190362,False
1,1,0.3357269931556778,1.0,0.08491529524326324,False
1,1,0.011899856015398521,1.0,0.0013849782990291715,False
1,1,0.01528717136017642,1.0,0.0022827417124062777,False
1,1,0.015260760014831143,1.0,0.002126141916960478,False
1,1,0.018910387343362634,1.0,0.00242578680627048,False
1,1,0.011890551931723685,1.0,0.002872888231649995,False
1,1,0.0083400532971599,1.0,0.0024082546588033438,False
1,1,0.13317148613122828,1.0,0.04425821825861931,False
4,4,0.43225265721467193,0.6666666666666666,0.19858606159687042,True
1,1,0.5105693948346683,0.8333333333333334,0.20265822112560272,True
1,1,0.006300680475717555,1.0,0.000913811381906271,False
1,1,0.34596332304168714,0.8333333333333334,0.11313033103942871,True
1,1,0.16014634498223754,1.0,0.03756031394004822,False
1,1,0.021587511069043334,1.0,0.006836944725364447,False
0,0,0.13622275080028848,1.0,0.029468193650245667,False
4,4,0.5266013954242154,1.0,0.17081671953201294,True
1,1,0.00998160666515438,1.0,0.0017829823773354292,False
0,4,0.2533098731122014,1.0,0.08068400621414185,False
1,1,0.08704736046013574,1.0,0.014902301132678986,False
1,1,0.012041446556260854,1.0,0.0011261355830356479,False
3,3,0.3547390572867059,1.0,0.07600325345993042,False
1,1,0.006578264749083499,1.0,0.0008917684899643064,False
0,1,0.4012232088787634,1.0,0.11662469059228897,True
2,2,0.4730789763798561,0.6666666666666666,0.10830003023147583,True
2,2,0.06571585335926809,1.0,0.01906890794634819,False
1,1,0.2255628595506831,1.0,0.05739915370941162,False
2,2,0.056207531646825,1.0,0.01242169737815857,False
1,1,0.40516526106844836,0.8333333333333334,0.10084444284439087,True
1,1,0.04607179307205236,1.0,0.01429801993072033,False
1,1,0.32683406574476626,0.8333333333333334,0.134649857878685,True
0,0,0.07072562381304044,1.0,0.0059799025766551495,False
4,4,0.3261475392347939,1.0,0.1196480467915535,True
1,1,0.34064708449511594,0.8333333333333334,0.14808867871761322,True
1,1,0.009942627149166034,1.0,0.0010039450135082006,False
1,1,0.01747255799106766,1.0,0.00451365252956748,False
0,1,0.36008905089569576,0.6666666666666666,0.13195361196994781,True
4,1,0.35019869508411366,0.8333333333333334,0.15831643342971802,True
0,0,0.1892277862155065,1.0,0.04374450817704201,False
1,1,0.11575996943809728,1.0,0.03742554038763046,False
1,1,0.004454184563369446,1.0,0.0006953311967663467,False
0,1,0.28797301409753284,1.0,0.09858855605125427,False
4,1,0.4978916733923818,0.5,0.1747051626443863,True
1,1,0.0005851330565422865,1.0,4.369168163975701e-05,False
0,0,0.3176569158073731,0.8333333333333334,0.12638737261295319,True
1,1,0.17578602720566996,1.0,0.0552501454949379,False
1,1,0.19356206487912161,1.0,0.03896945342421532,False
3,1,0.457105694896168,1.0,0.09988974779844284,False
3,3,0.10240077555598263,1.0,0.0151159493252635,False
1,1,0.2193358009872786,1.0,0.0753725916147232,False
1,1,0.06081259743378806,1.0,0.009258721955120564,False
1,1,0.033649283027850634,1.0,0.004108854103833437,False
1,1,0.020952907472122147,1.0,0.0034462239127606153,False
1,1,0.004750067825172823,1.0,0.0009318212978541851,False
1,1,0.14446025720566147,1.0,0.08067960292100906,False
1,1,0.06016386541350878,1.0,0.011869487352669239,False
2,2,0.06821847574111237,1.0,0.02950681932270527,False
1,1,0.024105713004991678,1.0,0.0035217360127717257,False
0,0,0.1888744607663238,1.0,0.05932110548019409,False
1,1,0.014680124889275281,1.0,0.0023845364339649677,False
1,1,0.1578629007756535,1.0,0.06827409565448761,False
1,1,0.025123309825727032,1.0,0.0049689169973134995,False
1,1,0.4645385473884673,1.0,0.11207756400108337,True
1,1,0.19060662844307122,1.0,0.06981611251831055,False
1,1,0.3577002216689199,0.6666666666666666,0.08285082876682281,False
1,1,0.009714739317799082,1.0,0.0019584300462156534,False
1,1,0.0016378027789143439,1.0,9.185764793073758e-05,False
0,0,0.015939344551321028,1.0,0.0027735475450754166,False
0,0,0.42075235033165137,0.8333333333333334,0.15536732971668243,True
1,1,0.07825320183213623,1.0,0.01937899924814701,False
1,1,0.4178923286137808,1.0,0.08977767080068588,False
1,1,0.018131065042467042,1.0,0.0021450472995638847,False
1,1,0.006838482835405128,1.0,0.0013719486305490136,False
4,0,0.46078294444101686,0.8333333333333334,0.19317741692066193,True
1,1,0.3078133331176724,1.0,0.06287018209695816,False
1,1,0.04187990517707243,1.0,0.011505812406539917,False
1,1,0.2822107308876761,1.0,0.05528011545538902,False
1,1,0.013069223308054014,1.0,0.003979436121881008,False
0,1,0.18523859333520237,1.0,0.03291091322898865,False
1,1,0.419956472122192,1.0,0.12606729567050934,True
1,1,0.09527821233981863,1.0,0.015409191139042377,False
1,1,0.4880936998568928,0.8333333333333334,0.16923263669013977,True
1,1,0.2787102512749671,1.0,0.05674619972705841,False
1,1,0.001496914471425052,1.0,0.0003596684255171567,False
0,0,0.2830231803210634,1.0,0.09347780048847198,False
1,1,0.3338442754500848,1.0,0.12970128655433655,True
1,1,0.040788038412681665,1.0,0.007424966897815466,False
1,1,0.0016016656987770724,1.0,0.00045219846651889384,False
0,0,0.25612132981059393,0.8333333333333334,0.175526425242424,True
0,1,0.3036980641603127,1.0,0.07899034023284912,False
1,1,0.03245388440232095,1.0,0.00421007489785552,False
1,1,0.1383648801425635,1.0,0.027630019932985306,False
1,1,0.0016439168397644015,1.0,0.00013056343595962971,False
1,1,0.17321307667199878,1.0,0.07643486559391022,False
1,1,0.0621088362452207,1.0,0.013585320673882961,False
1,1,0.07037278845550811,1.0,0.016128499060869217,False
1,1,0.008747499414138403,1.0,0.0021053021773695946,False
1,1,0.03866541318655463,1.0,0.015493389219045639,False
2,2,0.012318521593771344,1.0,0.0013380901655182242,False
1,1,0.02009898786166406,1.0,0.002692251233384013,False
0,0,0.14662473166412018,1.0,0.06599178910255432,False
0,5,0.487193156449353,0.6666666666666666,0.2190018743276596,True
1,1,0.005393169534734463,1.0,0.0011924804421141744,False
1,1,0.05854117195916094,1.0,0.01918209157884121,False
1,1,0.13048841812986645,1.0,0.05984916538000107,False
1,1,0.20535403755556372,1.0,0.017149340361356735,False
1,1,0.21230822365910032,1.0,0.08434462547302246,False
3,3,0.29817228080248365,1.0,0.07883072644472122,False
0,0,0.05936121015544674,1.0,0.010689358226954937,False
3,3,0.5857738973212268,0.6666666666666666,0.1945958137512207,True
1,1,0.21436421939382427,1.0,0.056008778512477875,False
1,0,0.6481390400130635,0.6666666666666666,0.2077154815196991,True
4,4,0.23149665952280238,1.0,0.07548848539590836,False
1,1,0.0010072573945188693,1.0,0.00010458404722157866,False
1,1,0.3516374510159351,1.0,0.1377333104610443,True
1,1,0.023546654355785047,1.0,0.002634798176586628,False
1,1,0.05888528521685324,1.0,0.015879908576607704,False
1,1,0.005994495717154035,1.0,0.001133068697527051,False
1,1,0.08424142495049179,1.0,0.021071936935186386,False
6,6,0.023597683234458457,1.0,0.0036610376555472612,False
1,1,0.03893154443922413,1.0,0.011218355037271976,False
1,1,0.003171114093409513,1.0,0.0003228406421840191,False
6,6,0.0414859212651148,1.0,0.008685293607413769,False
1,1,0.35448696639405103,0.8333333333333334,0.1092093214392662,True
1,1,0.16305623352553242,1.0,0.07080477476119995,False
0,0,0.26432823611854744,1.0,0.09392637014389038,False
1,1,0.06565846669008354,1.0,0.01947186142206192,False
1,1,0.05652388963597455,1.0,0.003273526905104518,False
1,1,0.004164706473984811,1.0,0.0004342456813901663,False
1,1,0.0008150346788080224,1.0,0.00011438207002356648,False
0,0,0.15174801193872553,1.0,0.04371928051114082,False
1,1,0.1619387633012513,1.0,0.04477768391370773,False
1,1,0.03297010789263366,1.0,0.009828124195337296,False
1,1,0.08436249290349522,1.0,0.026149820536375046,False
1,1,0.4764826628916186,0.5,0.14801596105098724,True
1,1,0.2133792423841456,1.0,0.09333623200654984,False
1,1,0.008892645033886367,1.0,0.0013857816811650991,False
1,1,0.012463331232719938,1.0,0.003932008985430002,False
4,1,0.40499409655955954,1.0,0.07362838089466095,False
1,1,0.1916865913407356,1.0,0.062163129448890686,False
1,1,0.015642682120370396,1.0,0.0017048096051439643,False
4,4,0.23718982449459405,1.0,0.03682617098093033,False
4,4,0.1428792521723225,1.0,0.03054545260965824,False
1,1,0.07543960864045537,1.0,0.03672812879085541,False
1,1,0.020548279382133224,1.0,0.0019032333511859179,False
0,0,0.22666513693380302,1.0,0.12953101098537445,True
0,1,0.5022839360243803,0.8333333333333334,0.15481260418891907,True
1,1,0.005864353889542,1.0,0.0007334664114750922,False
